Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,GU,Guam,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,270,8.9,7.6,10.2,1791,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP031,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,105,5.4,4,6.8,1792,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP032,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,1453,58.4,55.7,61.1,1785,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP137,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,189,7.1,5.7,8.5,1789,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP141,"(13.444304, 144.793731)"
2014,GU,Guam,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,144,5.9,4.5,7.2,1786,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,66,BO1,CAT1,EMPLOY1,RESP172,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,134,3.2,2.5,3.8,1680,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP027,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,315,7.4,6.4,8.4,1679,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP028,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Student,Overall,Overall,253,6.5,5.7,7.4,1682,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP030,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1736,18.7,17.6,19.7,1683,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP031,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,441,7.3,6.4,8.1,1684,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP032,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,1423,29,27.5,30.5,1677,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP137,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,1179,17.5,16.3,18.6,1681,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP141,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,473,10.6,9.5,11.7,1678,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP172,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,51,3.2,,,1799,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP027,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,51,2.8,,,1798,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP028,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Student,Overall,Overall,51,5.3,,,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP030,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,51,17.7,,,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP031,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,51,6.7,,,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP032,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,51,49.1,,,1796,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP137,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,51,5.9,,,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP141,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,51,8.2,,,1797,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP172,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,53,3.2,,,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP027,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,53,2.8,,,1799,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP028,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Student,Overall,Overall,53,5.3,,,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP030,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Retired,Overall,Overall,53,17.7,,,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP031,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,53,6.7,,,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP032,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Employed,Overall,Overall,53,49.1,,,1797,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP137,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,53,5.9,,,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP141,
2014,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,53,8.2,,,1798,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,99,BO1,CAT1,EMPLOY1,RESP172,
